,trajectory_id,start_time,end_time,v_ave,v_med,v_max,v_std,a_ave,a_med,a_max,a_std,labels
0,20070801000958,2007-08-01T00:09:58.000000000,2007-08-01T00:51:05.000000000,3.87092918125,1.23383452697,35.8620965082,6.89792743424,-0.724834973497,0.00064109372793,0.172163812416,3.49682294288,
1,20070802013359,2007-08-02T01:33:59.000000000,2007-08-02T02:20:22.000000000,15.8103239539,1.07311464824,45.5361373922,21.0195748176,-0.00721028254012,-0.00721028254012,0.00344376475233,0.0106540472924,
2,20070802120734,2007-08-02T12:07:34.000000000,2007-08-02T12:39:39.000000000,1.05219091505,0.901572487948,2.44977182132,0.524926781216,0.00108458454075,0.000595845455112,0.00919804233213,0.00399232663916,
3,20070803102554,2007-08-03T10:25:54.000000000,2007-08-03T16:12:51.000000000,10.3398699721,7.36404770391,45.3367789908,11.1811724477,-0.0140964487955,0.000688593031275,0.407397206582,0.114151098523,
4,20070804093053,2007-08-04T09:30:53.000000000,2007-08-04T10:14:11.000000000,5.53858827708,5.61461046421,13.5877426157,3.04563553557,-0.126412470218,0.00267154515732,0.211151235483,0.578476996838,
5,20070805071458,2007-08-05T07:14:58.000000000,2007-08-05T10:50:35.000000000,5.03716801331,4.93875928696,14.0755050818,3.37262539697,-0.0177329776147,0.000511110576774,0.272583064933,0.0912767002304,
6,20070806115628,2007-08-06T11:56:28.000000000,2007-08-06T12:37:39.000000000,1.17798103277,0.804909363201,4.92220566839,1.29550766545,0.00131784975242,-0.000157840904914,0.0211614641149,0.00735518895134,
7,20070807011029,2007-08-07T01:10:29.000000000,2007-08-07T01:44:40.000000000,3.39392246449,1.21383289782,28.7960197384,6.88429118102,-0.105045722649,0.000484928738949,0.0636160101759,0.372037211009,
8,20070807132810,2007-08-07T13:28:10.000000000,2007-08-07T14:18:51.000000000,3.51265375842,1.03938832301,10.7237761264,3.1531844931,-0.0135314906767,-0.000789801836436,0.073701659756,0.0409952209682,
9,20070809015440,2007-08-09T01:54:40.000000000,2007-08-09T02:02:31.000000000,1.6168971928,1.25300561456,4.55813043813,1.22293329971,-0.0406916064455,0.00174546845668,0.0478145900701,0.1146615758,
10,20070810012028,2007-08-10T01:20:28.000000000,2007-08-10T01:56:05.000000000,2.31558505827,1.41064087131,11.1964643639,2.33632942937,-0.037579923341,-0.00100424485341,0.0821560390795,0.179107344995,
