,trajectory_id,start_time,end_time,v_ave,v_med,v_max,v_std,a_ave,a_med,a_max,a_std,labels
0,20090516171737,2009-05-16T17:17:37.000000000,2009-05-17T00:06:10.000000000,4.10362535816,2.9535363254,28.3933662844,3.82874447755,-0.101681000816,-0.00459917061997,14.0908569719,1.50388826232,
1,20090524162334,2009-05-24T16:23:34.000000000,2009-05-25T07:53:17.000000000,1.19704914321,0.59333739428,171.291567466,3.2863947175,-0.0930417365253,-0.00218657667268,31.0763556867,2.12259935509,
2,20090528091104,2009-05-28T09:11:04.000000000,2009-05-28T23:17:33.000000000,3.63951561179,1.2882727903,65.2523851979,4.40004682622,-0.0588049106287,-0.00339431268074,16.3529388762,1.32271329856,
3,20090613161334,2009-06-13T16:13:34.000000000,2009-06-14T04:34:31.000000000,2.74627986311,1.03061825006,132.278050575,4.96984728453,-0.0835672986001,-0.001162760524,125.185083396,2.47424473389,
4,20090721122058,2009-07-21T12:20:58.000000000,2009-07-21T23:42:56.000000000,8.40325468434,5.6622327308,459.96511793,10.4336373687,-0.240500143438,-0.000145901128924,43.7264051636,4.22936059674,
5,20090722184822,2009-07-22T18:48:22.000000000,2009-07-22T23:22:23.000000000,4.10592396745,1.01418526218,42.3169088404,6.05686160272,-0.0950780107079,-0.00193102953376,35.8645391063,1.8011234957,
6,20090731201421,2009-07-31T20:14:21.000000000,2009-07-31T22:14:09.000000000,3.04103792963,1.28621321916,187.814002338,10.7748362218,-0.544888007455,-0.00592289144011,9.88783020489,3.91131407297,
7,20090823092234,2009-08-23T09:22:34.000000000,2009-08-23T21:02:50.000000000,5.11961221244,1.99537964468,102.561201288,5.71653467144,-0.091098865541,-0.0019054123915,43.9826380595,1.67915705783,
8,20090902130603,2009-09-02T13:06:03.000000000,2009-09-02T17:27:24.000000000,18.9709455675,19.2543835315,47.962686928,7.53033251336,-0.0152039867057,0.000328628705496,14.2565557696,0.863927605351,
9,20090910225828,2009-09-10T22:58:28.000000000,2009-09-10T23:14:06.000000000,2.40346618836,1.27770398832,48.0635109813,5.00309397625,-0.504628507375,-0.0188602289433,23.7486216055,3.46368803215,
10,20090917174428,2009-09-17T17:44:28.000000000,2009-09-17T20:44:05.000000000,3.12633837861,1.30984465564,97.4234526193,4.34660571104,-0.128133610807,-0.00218690783016,22.6560646812,1.69515363116,
11,20090920093058,2009-09-20T09:30:58.000000000,2009-09-20T10:49:50.000000000,6.09563276925,6.43990268362,53.8643774122,4.66150224405,-0.123450842648,-0.00671728089896,22.9755354471,1.81701036542,
12,20090922075634,2009-09-22T07:56:34.000000000,2009-09-22T19:23:34.000000000,4.23075292691,2.82275855219,135.214963422,4.85665841677,-0.160685176381,-0.002189477871,33.9054506559,2.12652150141,
13,20091001135534,2009-10-01T13:55:34.000000000,2009-10-01T21:00:48.000000000,3.614334893,1.59463767309,57.5838042466,4.86181973487,-0.271932669736,-0.00311335198565,15.7612668069,2.26676914936,
14,20091003102534,2009-10-03T10:25:34.000000000,2009-10-03T19:25:24.000000000,3.50887984538,1.70728802699,118.32447351,4.78927037214,-0.118695412138,-0.0021166702979,111.412001422,2.27381562263,
15,20091005115521,2009-10-05T11:55:21.000000000,2009-10-05T18:37:26.000000000,2.87864644587,1.46776254951,327.655764078,7.6479605677,-0.377809787899,-0.00560370158679,23.890080926,4.35764905435,
