,trajectory_id,start_time,end_time,v_ave,v_med,v_max,v_std,a_ave,a_med,a_max,a_std,labels
0,20090516064929,2009-05-16T06:49:29.000000000,2009-05-16T13:57:24.000000000,6.35200326038,1.45683415068,67.0630416199,8.09251149838,-0.057145374733,-0.0065882041363,19.2784662672,1.42585799032,
1,20090521132833,2009-05-21T13:28:33.000000000,2009-05-21T14:53:48.000000000,11.8986405654,17.1698265945,118.091159471,8.76534783451,-0.106059092238,-0.0334992651804,21.5182209274,2.40194206526,
2,20090521231704,2009-05-21T23:17:04.000000000,2009-05-21T23:53:21.000000000,15.1035345064,17.657801236,26.7131495879,5.94654868182,-0.0221145532926,-0.0290580804846,4.17560863507,0.756422163227,
3,20090527070133,2009-05-27T07:01:33.000000000,2009-05-27T13:51:52.000000000,8.76043611066,10.0817780584,73.8592572931,6.86298567465,-0.0589645915414,0.0,34.3349618024,1.55804054469,
4,20090531132552,2009-05-31T13:25:52.000000000,2009-05-31T14:20:36.000000000,13.5046751932,16.7297544029,78.3971209629,8.47666271178,-0.132733267624,-0.0357664727397,15.466691044,2.09211857149,
5,20090601011741,2009-06-01T01:17:41.000000000,2009-06-01T01:19:39.000000000,2.71855441995,1.04312132011,25.9290171174,5.03110841964,-0.325294429321,0.0242392558803,5.02761995898,2.21376477251,
6,20090601122104,2009-06-01T12:21:04.000000000,2009-06-01T14:21:41.000000000,11.3709114112,15.4338913326,51.6368474102,7.95166988396,-0.151934249812,-0.0119896182647,20.628291344,2.35981448913,
7,20090602132421,2009-06-02T13:24:21.000000000,2009-06-02T16:09:35.000000000,6.389151844,1.35655853215,97.5927752115,8.34064785437,-0.128544555563,-0.00504107700211,19.3487779532,2.09642811572,
8,20090608131557,2009-06-08T13:15:57.000000000,2009-06-08T13:55:12.000000000,14.0589469462,16.7437413753,51.3269482287,6.98596176451,0.0147871043257,-0.0464659157474,28.4732260563,1.89397413906,
9,20090609003658,2009-06-09T00:36:58.000000000,2009-06-09T01:18:05.000000000,14.3009630447,17.747049179,65.463537,7.16679683228,-0.0723097990266,-0.0225317375072,15.4694905302,1.92382908948,
10,20090622011104,2009-06-22T01:11:04.000000000,2009-06-22T01:44:07.000000000,15.166388776,17.3177244903,84.7907233704,6.69307936337,-0.0268959735899,-0.0317850366466,52.1185707788,2.65205661844,
11,20090622131304,2009-06-22T13:13:04.000000000,2009-06-22T14:28:37.000000000,1.54495285804,0.898042139626,19.607114665,2.35329434187,-0.149589199288,-0.00516971262594,3.72484040857,1.23076379656,
12,20090623005317,2009-06-23T00:53:17.000000000,2009-06-23T01:31:49.000000000,14.2471735881,16.8908796524,48.9783185365,7.02523953818,-0.034887671302,-0.0205148969116,27.4146758593,1.68968958887,
13,20090709130404,2009-07-09T13:04:04.000000000,2009-07-09T14:14:45.000000000,7.72259750102,4.93636072442,33.0815773039,7.0615632798,-0.0358783108615,-0.0034246034844,12.4860808096,1.71603008834,
14,20090710000134,2009-07-10T00:01:34.000000000,2009-07-10T00:07:12.000000000,6.86309583157,6.15451131814,107.256296526,11.14898037,-0.297723633195,-0.0379054001713,36.7757071904,5.03302306823,
15,20090710093104,2009-07-10T09:31:04.000000000,2009-07-10T14:25:30.000000000,7.6021675329,4.21427812735,75.3756628594,8.03697634836,-0.322083749173,-0.00928678288681,24.1701571248,3.62853953316,
16,20090711014504,2009-07-11T01:45:04.000000000,2009-07-11T06:54:02.000000000,5.5199470632,2.03693898167,224.309147519,7.32332627283,-0.224603744916,-0.000449966623873,27.4114474845,5.10906383888,
17,20090713101534,2009-07-13T10:15:34.000000000,2009-07-13T10:56:42.000000000,2.01149209498,1.48782566624,11.4864911617,1.91422015542,-0.0490040523587,-0.00288854629863,2.61728142285,0.721832973746,
18,20090714093051,2009-07-14T09:30:51.000000000,2009-07-14T10:25:12.000000000,6.35558274711,3.57324536601,45.3002351285,6.03776050336,-0.259914094921,-0.00674632025134,19.9284677321,2.76381015071,
19,20090716131503,2009-07-16T13:15:03.000000000,2009-07-16T14:35:35.000000000,7.38725615739,2.35028637615,35.2542952776,7.06961954341,-0.0694853400161,-0.014605844513,14.7861622858,1.74183823562,
20,20090717000704,2009-07-17T00:07:04.000000000,2009-07-17T01:27:53.000000000,4.15827444228,1.77553091825,32.8989981378,4.4070588051,-0.112522907753,-0.00342031257093,7.87133858658,1.63573874255,
21,20090719021958,2009-07-19T02:19:58.000000000,2009-07-19T03:30:30.000000000,7.29152647467,6.51422950146,18.963098381,6.28052255187,-0.0444228004881,0.000874825977268,5.47347730458,0.792777575133,
22,20090720112104,2009-07-20T11:21:04.000000000,2009-07-20T13:30:41.000000000,2.75176174647,1.02375703818,17.047484181,4.18608748548,-0.0545943325216,-0.00541118279289,4.25861359881,0.872172614345,
23,20090721093404,2009-07-21T09:34:04.000000000,2009-07-21T10:33:24.000000000,2.42269922068,1.43193580916,46.4720442977,4.03938992652,-0.410065180227,0.00234786737049,13.9951276212,3.42620557008,
24,20090722105258,2009-07-22T10:52:58.000000000,2009-07-22T13:18:53.000000000,5.10018577444,3.67205861224,209.028684892,7.84067283978,-0.255593474729,-0.00938568753448,15.3636288118,5.82744643451,
