,trajectory_id,start_time,end_time,v_ave,v_med,v_max,v_std,a_ave,a_med,a_max,a_std,labels
0,20070416125805,2007-04-16T12:58:05.000000000,2007-04-16T14:14:02.000000000,7.65421305625,7.48322423583,17.9673623933,4.57285878456,-0.00434174822691,-0.00567714228314,0.527933892062,0.141728508529,car
1,20070416235152,2007-04-16T23:51:52.000000000,2007-04-17T01:48:55.000000000,5.30272977215,4.89120129651,17.8387878373,3.73506789595,-0.0234171239851,0.00821028227093,1.0646052431,0.393981560591,car
2,20070417133606,2007-04-17T13:36:06.000000000,2007-04-17T14:16:06.000000000,11.8637536464,12.1022592878,21.3406462097,6.03354912274,-0.170654217463,-0.00629280018488,0.959476595472,1.30713165454,car
3,20070417232504,2007-04-17T23:25:04.000000000,2007-04-17T23:38:39.000000000,11.9142717548,11.222082028,31.6848206543,7.81184028617,0.126711032675,-0.0364928080361,2.5679573259,0.661036539634,car
4,20070418094653,2007-04-18T09:46:53.000000000,2007-04-18T16:05:09.000000000,6.5574820715,5.66784599154,33.7641943855,5.4217666375,-0.0459913835113,-0.00100463807945,0.972878115873,0.516251103226,car
5,20070419002322,2007-04-19T00:23:22.000000000,2007-04-19T06:09:35.000000000,4.89996345281,4.08574786409,15.550683336,3.74676669689,0.00430307275037,0.000895121135928,0.987118904306,0.191575836015,car
6,20070420000939,2007-04-20T00:09:39.000000000,2007-04-20T01:29:33.000000000,4.0102042221,3.4267936803,13.6240144469,2.95955050582,-0.00493935084952,-0.00180384460896,0.270183781556,0.123500757376,car
7,20070420121957,2007-04-20T12:19:57.000000000,2007-04-20T13:19:37.000000000,8.46572810558,7.37439328987,17.2854237272,4.77274273957,-0.0175335951017,-0.000864011416704,0.726495906764,0.194233036833,car
8,20070423005129,2007-04-23T00:51:29.000000000,2007-04-23T02:23:47.000000000,6.69691289886,6.7872168567,16.1853573122,3.26395815568,-0.0079775169032,0.0115934753552,0.571825632765,0.241142154467,car
9,20070423131518,2007-04-23T13:15:18.000000000,2007-04-23T13:28:19.000000000,7.14741549589,6.84982949885,14.1145097444,3.43362371319,-0.0205913197923,-0.0150017813792,0.588126850167,0.200376771352,car
10,20070424010412,2007-04-24T01:04:12.000000000,2007-04-24T02:27:43.000000000,9.08886093389,7.0718048016,24.2779207948,6.58220843936,0.0386558685636,0.00853859948208,1.58066261914,0.305075465431,car
