,trajectory_id,start_time,end_time,v_ave,v_med,v_max,v_std,a_ave,a_med,a_max,a_std,labels
0,20071130143734,2007-11-30T14:37:34.000000000,2007-11-30T18:35:30.000000000,2.03609234553,1.4365245477,13.6569867095,1.94948197511,-0.0278861049898,-0.00551848962565,2.03874047908,0.407130348351,
1,20071201162349,2007-12-01T16:23:49.000000000,2007-12-01T18:10:52.000000000,1.17627435528,1.09630114462,4.15258264961,0.724347527926,-0.0177327821808,-0.00062117430132,0.896428893949,0.197485394885,
2,20071204123735,2007-12-04T12:37:35.000000000,2007-12-04T14:35:21.000000000,3.08583369578,1.82406438273,16.1575209446,3.78892773181,-0.211501607135,-0.0364119069648,1.64260092054,0.866688375949,
3,20071205160758,2007-12-05T16:07:58.000000000,2007-12-05T16:36:43.000000000,15.0814247426,10.9763516371,62.9840249545,13.9921005392,0.0155691180869,0.0236036450692,1.62623946278,0.650910462733,
4,20071208113047,2007-12-08T11:30:47.000000000,2007-12-08T21:37:56.000000000,3.16304535579,1.51777736319,19.2683567254,3.35659744797,-0.0457514507116,-0.002495479861,5.06999562309,0.64178595198,
5,20071214144208,2007-12-14T14:42:08.000000000,2007-12-14T16:46:27.000000000,5.4016581825,3.48177507982,80.0276925818,7.59301455199,-0.0152480296667,-0.00645699356637,6.8302094402,0.830276635899,
6,20071214164633,2007-12-14T16:46:33.000000000,2007-12-14T21:27:54.000000000,2.67660091267,1.63834050469,16.1591805044,2.60723929822,-0.0305670641208,-0.00561202072148,1.40673520607,0.308714437356,
7,20071226132701,2007-12-26T13:27:01.000000000,2007-12-26T15:59:22.000000000,2.52105998867,1.54482130173,18.072697156,2.91301519769,-0.073525812403,-0.00317975149739,0.787865519039,0.456701796927,
8,20071229171216,2007-12-29T17:12:16.000000000,2007-12-29T21:04:57.000000000,1.67535474347,1.46298526445,5.90524485376,0.873284155741,-0.0089643871992,-0.00508679882981,0.810621645456,0.196242778969,
9,20080105115446,2008-01-05T11:54:46.000000000,2008-01-05T17:00:54.000000000,2.54221235829,1.17992367399,213.923167231,8.77322750621,0.0686381832977,-0.00124128826371,69.5097270775,2.86844754945,
10,20080107103048,2008-01-07T10:30:48.000000000,2008-01-07T11:20:42.000000000,8.98183017176,6.80195237293,61.6897394787,8.68992693077,-0.0557501008853,-0.0578714993453,6.03616230333,0.726373323995,
11,20080115182044,2008-01-15T18:20:44.000000000,2008-01-15T18:20:50.000000000,1.66887833465,1.66887833465,2.59612212036,0.927243785708,-1.85448757142,-1.85448757142,-1.85448757142,0.0,
12,20080115200806,2008-01-15T20:08:06.000000000,2008-01-15T20:08:27.000000000,2.05317525352,0.906757574802,4.28935172881,1.59829688244,-0.70791464171,-0.382630554973,0.726808178385,1.30761126953,
13,20080118082707,2008-01-18T08:27:07.000000000,2008-01-18T10:31:00.000000000,11.6026939474,12.5557097371,21.4450554576,4.68093447364,-0.0152450676252,0.000449626411608,3.86293539237,0.448251286934,",bus"
14,20080118165053,2008-01-18T16:50:53.000000000,2008-01-18T21:17:01.000000000,12.6194324322,11.7447108101,24.9778477987,6.98034098748,-0.0090667893897,0.00273872900602,4.58288972277,0.354233964227,
15,20080119145012,2008-01-19T14:50:12.000000000,2008-01-19T19:07:54.000000000,3.88414584352,1.57000098889,47.1611776299,5.98767549014,-0.0341303412551,-0.00752347055065,12.8678660943,1.47705350775,
16,20080222183301,2008-02-22T18:33:01.000000000,2008-02-22T19:30:20.000000000,1.68130853498,1.16083786225,15.909444893,1.82382010844,-0.0413352842454,-0.0192951899257,1.19508366198,0.371855653682,
17,20080223133359,2008-02-23T13:33:59.000000000,2008-02-23T14:06:15.000000000,0.905184847621,0.394198436651,2.95692719789,1.04759989435,0.0853505140213,0.000489562915508,0.41156137481,0.173600253069,
18,20080301045529,2008-03-01T04:55:29.000000000,2008-03-01T05:21:13.000000000,0.591505928575,0.42017091518,1.98562688272,0.612628084635,-0.0847235976482,-0.0528931604182,0.154232800918,0.141921482134,
19,20080301114304,2008-03-01T11:43:04.000000000,2008-03-01T12:01:21.000000000,0.869074014605,0.911510854059,2.81869000195,0.762120130312,-0.0515051793126,-0.00599291897679,0.175871688636,0.116195788671,
20,20080301194619,2008-03-01T19:46:19.000000000,2008-03-01T21:17:57.000000000,4.25749249754,1.37828789391,16.1859406044,4.67461664773,-0.0937404678576,-0.0121783446693,1.1225237168,0.500840694533,
21,20080302105335,2008-03-02T10:53:35.000000000,2008-03-02T10:58:44.000000000,2.32811578369,1.83043937552,6.17320211622,1.60132581674,-0.0213806302457,0.0107044321499,0.713500710693,0.495564387192,
22,20080319083607,2008-03-19T08:36:07.000000000,2008-03-19T16:48:27.000000000,4.47871164841,1.62305665854,26.5120489066,4.78249218886,-0.0452803913767,-0.00125357933442,3.12181426791,0.566728084967,"bus,walk,"
23,20080320004131,2008-03-20T00:41:31.000000000,2008-03-20T01:01:06.000000000,4.3787853516,4.50545271336,9.81912506041,1.23743324798,-0.00584011302316,0.00490738538054,1.50883289329,0.362734857003,
24,20080320095139,2008-03-20T09:51:39.000000000,2008-03-20T10:27:22.000000000,4.25347742248,4.28979732671,8.60168094522,1.43433587973,-0.00683857346699,-0.0236471288498,2.87341300497,0.432717429851,
