,trajectory_id,start_time,end_time,v_ave,v_med,v_max,v_std,a_ave,a_med,a_max,a_std,labels
0,20070430114738,2007-04-30T11:47:38.000000000,2007-04-30T11:58:07.000000000,5.21790868077,4.81998896581,14.6357953259,3.6926261143,-0.0462198190819,0.00193016402594,0.273320072104,0.207751323441,",taxi"
1,20070501100733,2007-05-01T10:07:33.000000000,2007-05-01T15:46:13.000000000,5.16764970475,2.22034880586,136.451510774,10.3569830844,-0.459517215518,0.000216469564652,2.37265782343,4.76803418259,",bus,walk,taxi"
2,20070502051941,2007-05-02T05:19:41.000000000,2007-05-02T12:03:59.000000000,5.48805380997,5.19883867403,48.603720418,4.24440366298,-0.0491800482235,0.00197368461375,1.319597351,0.472634992,",car,walk,taxi"
3,20070503023804,2007-05-03T02:38:04.000000000,2007-05-03T04:44:25.000000000,2.84650318891,1.15721950147,62.6717417078,6.63173064039,-0.409841796444,-0.000612164085624,1.12653297995,2.53817708865,"walk,"
4,20070503131403,2007-05-03T13:14:03.000000000,2007-05-03T13:16:46.000000000,2.16722534274,1.04323490309,12.5609089434,3.46598044749,-0.428677742046,7.14351642837e-05,0.0176169385224,1.20947223869,walk
5,20070505010317,2007-05-05T01:03:17.000000000,2007-05-05T14:07:52.000000000,3.73177429054,1.4167038789,38.919602522,5.0610931689,-0.173795720667,-0.00176174606416,1.732219639,1.01643120736,"walk,,bus,car"
6,20070507052941,2007-05-07T05:29:41.000000000,2007-05-07T12:21:34.000000000,3.12074718103,1.54818600237,18.9962699382,3.64649503727,-0.103456963299,6.29410591515e-05,0.638616666093,0.765847989009,",walk,bus"
7,20070507220640,2007-05-07T22:06:40.000000000,2007-05-07T23:09:46.000000000,6.7554620739,6.72127181957,19.0074151519,4.94002361939,-0.0930354955729,-0.00194644177273,0.517030448571,0.478932827538,"taxi,"
8,20070508122002,2007-05-08T12:20:02.000000000,2007-05-08T12:51:26.000000000,1.39776361962,1.39771134009,3.58930132527,0.388357075061,-0.00600474685248,0.000617024458553,0.0436337597505,0.0549382288922,"walk,"
9,20070509013010,2007-05-09T01:30:10.000000000,2007-05-09T01:53:59.000000000,1.86455724621,1.61721276615,10.959332209,1.27017824483,-0.0379148110431,0.00203713050418,0.345951831886,0.229566692368,"walk,"
10,20070509124902,2007-05-09T12:49:02.000000000,2007-05-09T13:28:37.000000000,1.41773127441,1.28583622541,13.7103449243,1.26754947373,-0.0158503375776,-0.00107779545287,0.551124614281,0.158100389355,",walk"
11,20070510012233,2007-05-10T01:22:33.000000000,2007-05-10T01:48:57.000000000,2.50374551702,1.69040659058,19.923235222,2.92128207174,-0.138071151028,-0.00498742304258,0.52601401131,0.759316821957,"walk,"
12,20070510125023,2007-05-10T12:50:23.000000000,2007-05-10T14:04:12.000000000,1.36991129565,1.44063829612,4.02231552849,0.650478639113,-0.00812003917975,-0.00296007224704,0.0629956389003,0.0362832600486,"walk,"
13,20070511145229,2007-05-11T14:52:29.000000000,2007-05-11T15:20:53.000000000,1.50257867572,1.35031543309,10.7230026006,1.06694791754,-0.0359951103433,-0.00311763548205,0.227681097425,0.345701190488,"walk,"
14,20070512034459,2007-05-12T03:44:59.000000000,2007-05-12T04:43:49.000000000,1.90609539444,1.54213986301,17.1940824428,1.93460123156,-0.10532098914,0.00120381735755,0.99117651079,0.872400564112,"walk,"
