,trajectory_id,start_time,end_time,v_ave,v_med,v_max,v_std,a_ave,a_med,a_max,a_std,labels
0,20071130173419,2007-11-30T17:34:19.000000000,2007-11-30T17:40:21.000000000,2.79884191259,2.21403416918,7.37778381145,2.24929843981,-0.181769097976,4.75084551512e-05,1.66424813408,1.0454251373,
1,20071207180812,2007-12-07T18:08:12.000000000,2007-12-07T18:23:12.000000000,1.18545260768,1.08772435653,2.70825731075,0.794132019991,-0.413026273629,-0.0726956167733,0.0477206673919,0.652783680249,
2,20071208165625,2007-12-08T16:56:25.000000000,2007-12-08T21:32:03.000000000,1.84966469172,1.35217495547,13.8849072428,2.04169531259,-0.0274664974256,-0.000908118147132,2.22223329269,0.30804503318,
3,20071210130517,2007-12-10T13:05:17.000000000,2007-12-10T13:10:03.000000000,2.47670595968,1.82739861442,6.91232756094,2.1118996076,-0.656621842469,-0.258195460631,0.10087801062,1.14170807561,
4,20071214104404,2007-12-14T10:44:04.000000000,2007-12-14T11:49:24.000000000,1.11275661686,1.21291111726,3.39642704165,0.666671842706,-0.0196028037895,0.000187377162422,0.701022845012,0.211529694626,
5,20071214192516,2007-12-14T19:25:16.000000000,2007-12-15T01:12:09.000000000,1.49206759216,1.24354692433,14.0973345061,1.95964035965,0.0533580564984,2.33836549476e-05,12.4063520924,1.3944966138,
6,20071215093917,2007-12-15T09:39:17.000000000,2007-12-15T22:29:17.000000000,2.23230940034,1.262106498,46.2021468111,3.97865015542,-0.0801190767892,-4.05826976583e-05,3.77042889736,0.778169672482,
7,20071216140239,2007-12-16T14:02:39.000000000,2007-12-16T19:08:48.000000000,1.35977734873,0.951916141859,9.62323159434,1.47298907289,-0.00832057855492,-0.000422223347269,1.06847124868,0.205605904124,
8,20071218175638,2007-12-18T17:56:38.000000000,2007-12-18T21:18:25.000000000,6.7107594912,5.51505962059,37.0644977041,5.34683795534,-0.0725585076595,-0.00193856296373,3.62038496951,0.787833415137,
9,20071220153904,2007-12-20T15:39:04.000000000,2007-12-20T18:47:12.000000000,1.7300930214,1.70912854023,5.95001965175,0.84680245615,-0.0172791427351,-0.000128345065074,0.626493881842,0.215764128139,
10,20071222160017,2007-12-22T16:00:17.000000000,2007-12-22T21:37:17.000000000,5.91256878745,4.72641060083,17.8678844003,4.73414488714,-0.0689040261021,-0.00350215057673,2.16245388534,0.576519478622,
11,20071224171246,2007-12-24T17:12:46.000000000,2007-12-24T23:59:31.000000000,2.84279034745,1.49202360182,16.9186972757,3.53199575889,-0.0654322712819,-0.00213605510408,1.24125302547,0.484006217248,
