,trajectory_id,start_time,end_time,v_ave,v_med,v_max,v_std,a_ave,a_med,a_max,a_std,labels
0,20100812145200,2010-08-12T14:52:00.000000000,2010-08-12T15:54:22.000000000,1.73864101775,1.10727263211,118.303893658,5.98314589394,-0.0451211544738,-0.00642861307506,8.69315420873,1.21460252291,
1,20100915155930,2010-09-15T15:59:30.000000000,2010-09-15T16:39:35.000000000,7.60903705084,7.47780389219,22.1253290867,5.74005332893,0.00762463253089,0.0,1.8866467311,0.383843667291,
2,20101023134105,2010-10-23T13:41:05.000000000,2010-10-23T19:14:00.000000000,1.49710538571,0.875912208681,75.8660723937,3.01793219104,0.0055760718319,-0.000930389966509,14.7095801779,0.634908359437,
3,20101024084407,2010-10-24T08:44:07.000000000,2010-10-24T21:10:06.000000000,2.28001314725,0.683574832348,169.57691275,6.01310124541,0.00894264367352,-0.00202619350134,28.5390827872,0.701016145671,
4,20101128150736,2010-11-28T15:07:36.000000000,2010-11-28T16:24:01.000000000,2.12674817551,1.31018065932,17.639212417,2.57095879174,0.00688216104745,-0.00126536038216,3.28525799619,0.348730205625,
5,20101205135659,2010-12-05T13:56:59.000000000,2010-12-05T15:53:20.000000000,2.99850258357,1.28270417387,34.4414694624,5.08937666451,0.00521244853807,-0.00722138675456,3.81248638945,0.369168804049,
6,20101206191924,2010-12-06T19:19:24.000000000,2010-12-06T19:20:19.000000000,1.86731646521,1.20334140169,9.10614506816,2.30497339446,0.0158367406811,0.0170998740123,1.61552833412,0.714682287781,
7,20101207092357,2010-12-07T09:23:57.000000000,2010-12-07T09:26:31.000000000,2.22549945346,0.93268689168,30.2255145723,5.78699049878,-0.215038555461,-0.00709849777972,4.25187287842,2.14074403254,
8,20101208002333,2010-12-08T00:23:33.000000000,2010-12-08T00:28:14.000000000,1.30900103351,1.15242292459,8.12245916556,1.09790254177,0.00614280401062,-0.00331489581468,1.56672332252,0.31045048125,
9,20101211145930,2010-12-11T14:59:30.000000000,2010-12-11T16:47:07.000000000,1.03569458475,1.0243272559,15.6030525754,0.875332641911,0.00101556941362,0.000502979238111,2.69240619065,0.195818563082,
10,20101214101134,2010-12-14T10:11:34.000000000,2010-12-15T00:45:24.000000000,1.37558653064,0.907113605621,109.993431323,4.83034844274,-0.0305645251527,-0.00106075872746,3.18567209757,0.589849852619,
11,20101219154828,2010-12-19T15:48:28.000000000,2010-12-19T17:10:53.000000000,2.82723099381,1.4973118151,21.6821925741,3.60766371,-0.0365339567658,-0.0107600461517,2.8491189081,0.424735192827,
12,20101224180014,2010-12-24T18:00:14.000000000,2010-12-24T22:00:05.000000000,2.24252299434,1.34505379335,35.0350782295,3.11166781783,-0.0314038959795,-1.51701253596e-07,8.68431653627,0.587878650636,
13,20101231161602,2010-12-31T16:16:02.000000000,2010-12-31T19:05:07.000000000,2.22229927774,1.08591634849,14.3712139927,2.91412173814,0.000931061210982,0.00188749837735,0.899861529432,0.289430173666,
14,20110109135833,2011-01-09T13:58:33.000000000,2011-01-09T14:44:13.000000000,2.44501151967,1.78239266575,74.8212511191,4.42935687691,-0.121223177867,0.000964044790937,18.5971672989,3.16127661213,
15,20110110201959,2011-01-10T20:19:59.000000000,2011-01-11T01:27:40.000000000,1.57312826013,0.808219468992,66.5350884682,3.86847373827,-0.125797375311,-0.00327913116034,22.1076761874,2.07443910975,
16,20110116124334,2011-01-16T12:43:34.000000000,2011-01-16T15:50:33.000000000,9.02680206663,5.63080511598,63.6845279997,8.08338328542,-0.0390764414234,-0.0195590109409,43.4994140323,1.88847435664,
17,20110118181503,2011-01-18T18:15:03.000000000,2011-01-18T20:35:27.000000000,2.70254152819,1.59459106229,222.215080872,6.21174398329,-0.097330594988,-0.00361267377704,63.3836576561,2.94425389869,
18,20110128182003,2011-01-28T18:20:03.000000000,2011-01-28T19:24:13.000000000,6.50572234119,2.5333284758,55.3077981018,7.73255114817,-0.0458995433829,-0.00616815404338,33.4957956988,2.43214981286,
19,20110129152628,2011-01-29T15:26:28.000000000,2011-01-29T17:45:02.000000000,3.20095293505,1.48981730641,76.4591971951,4.69682268509,-0.0769083490845,-0.00293740141184,38.0341187419,2.4795343031,
20,20110130062722,2011-01-30T06:27:22.000000000,2011-01-30T08:51:36.000000000,10.5381330142,6.13224750995,64.7845069956,10.0758518412,-0.0590819101948,-0.00671554648317,25.0380153631,2.26534540049,
21,20110130114629,2011-01-30T11:46:29.000000000,2011-01-30T15:14:07.000000000,16.4306559955,18.4365683527,136.604496177,9.17126312452,-0.0444890389073,1.45754080343e-05,85.8036058599,2.23763702869,
22,20110130161458,2011-01-30T16:14:58.000000000,2011-01-30T16:43:14.000000000,6.00919442087,5.48914361897,49.2546496132,5.04316678625,-0.0369519178596,-0.0149377040833,35.7402105368,2.33617811753,
23,20110131155704,2011-01-31T15:57:04.000000000,2011-01-31T18:21:36.000000000,2.33308876689,1.34903195487,82.7521470178,4.32091029637,-0.183972463356,-0.000990328832853,32.6488348901,2.97383184527,
24,20110201171933,2011-02-01T17:19:33.000000000,2011-02-01T19:15:32.000000000,1.40567825058,1.17895237792,42.1643580271,2.33197710651,-0.0560778511348,-4.80680013814e-05,35.5541978972,1.67196559994,
25,20110203162834,2011-02-03T16:28:34.000000000,2011-02-03T19:15:12.000000000,1.17810037541,1.12035614433,38.0658370924,1.30851089898,-0.0273961254812,-0.00196060203839,7.38264505043,0.883330014084,
26,20110204161630,2011-02-04T16:16:30.000000000,2011-02-04T19:45:01.000000000,6.94142429125,7.57931275583,49.8105938012,5.43612148035,-0.0202491025342,-1.3705847568e-11,24.274910377,1.11265527138,
