,trajectory_id,start_time,end_time,v_ave,v_med,v_max,v_std,a_ave,a_med,a_max,a_std,labels
0,20080429161743,2008-04-29T16:17:43.000000000,2008-04-29T16:17:46.000000000,1.32803256841,1.32803256841,2.09670399797,0.768671429564,-1.53734285913,-1.53734285913,-1.53734285913,0.0,
1,20080430195439,2008-04-30T19:54:39.000000000,2008-04-30T22:29:15.000000000,3.13726636344,1.60077648195,17.0204778141,3.98583498658,-0.00944983709864,0.0,3.40044241213,0.496122151698,
2,20080430234642,2008-04-30T23:46:42.000000000,2008-04-30T23:58:23.000000000,1.9312329744,1.8289366335,5.56017112759,1.15477312604,-0.0233328172546,-0.000155571280592,1.71496666766,0.733699056928,
3,20080501103816,2008-05-01T10:38:16.000000000,2008-05-01T10:49:43.000000000,3.19565852144,2.1767253756,31.1652150799,3.51717351945,-0.0276366113454,-0.000870715538487,7.89027884355,1.43537365883,
4,20080501235356,2008-05-01T23:53:56.000000000,2008-05-01T23:56:26.000000000,1.77736987002,1.59026517716,4.90970741894,1.08100836889,-0.0086460991492,-0.0445619249418,1.43550149286,0.63023707538,
5,20080502085350,2008-05-02T08:53:50.000000000,2008-05-02T09:07:25.000000000,2.41718008056,2.03862251936,10.8435275713,1.60089447461,0.00228258800696,-0.0064870532708,4.0142633056,0.831526099369,
6,20080502234251,2008-05-02T23:42:51.000000000,2008-05-02T23:55:31.000000000,1.82582012647,1.54227847442,18.0246594176,1.72179592034,-0.00416076825043,0.0,5.12394266782,0.709982229339,
7,20080503122717,2008-05-03T12:27:17.000000000,2008-05-03T12:50:12.000000000,4.86975700874,2.19124339503,34.753914315,6.57130618763,0.0146460260147,-0.0126997674688,5.37536943784,0.963160027237,
8,20080503234339,2008-05-03T23:43:39.000000000,2008-05-03T23:57:34.000000000,4.15524630981,3.01370921449,33.5629325024,4.6933431989,0.218655057649,-0.0829685740765,16.2332261302,2.71239656581,
9,20080505234631,2008-05-05T23:46:31.000000000,2008-05-05T23:55:58.000000000,1.70978894032,1.61063497664,5.20184632585,0.568084385758,0.00457221694104,-0.00110762065813,2.02193327256,0.348135905404,
10,20080506222231,2008-05-06T22:22:31.000000000,2008-05-06T22:42:54.000000000,1.44829294854,1.31526427025,7.9729095426,1.03263745732,-0.00951859224365,0.0,2.14292468365,0.519044492545,
