,trajectory_id,start_time,end_time,v_ave,v_med,v_max,v_std,a_ave,a_med,a_max,a_std,labels
0,20081202105722,2008-12-02T10:57:22.000000000,2008-12-02T13:00:18.000000000,2.92000417286,1.112680932,21.8852627609,5.3129812086,-0.00163090582369,-0.00304433044261,1.71081234092,0.214716075685,
1,20081202231826,2008-12-02T23:18:26.000000000,2008-12-03T11:46:31.000000000,3.13533911558,1.47404834527,66.6344280582,5.11940590842,-0.00556874156032,-0.00315773894498,11.8920231196,0.800845757787,
2,20081203232231,2008-12-03T23:22:31.000000000,2008-12-03T23:29:01.000000000,1.23321807196,1.01583831601,11.0599039975,1.42370468028,0.0349827912683,-0.011560217941,2.0719436548,0.293921186041,
3,20081203232906,2008-12-03T23:29:06.000000000,2008-12-04T03:12:50.000000000,3.01971611044,1.35558568736,85.1015966543,6.35261239651,-0.000496317525095,-0.00700999811562,16.6823926902,1.17590380696,
4,20081208022507,2008-12-08T02:25:07.000000000,2008-12-08T07:10:38.000000000,1.50759441446,0.418130665727,43.7446721286,3.35429996403,-0.0072251695988,-0.00338019949255,3.98186128592,0.56992456593,
5,20081209093724,2008-12-09T09:37:24.000000000,2008-12-09T11:48:54.000000000,3.30550924638,1.21635545559,34.2921013994,5.71270931047,-0.0048202019543,-0.00706699852844,6.61230206295,0.542959966163,
6,20081210014108,2008-12-10T01:41:08.000000000,2008-12-10T05:36:08.000000000,2.41689711684,1.46324109367,263.342164066,6.94069671196,-0.0253870294153,-0.00703901702644,11.0682440943,1.38704876403,
7,20081210235307,2008-12-10T23:53:07.000000000,2008-12-11T04:05:02.000000000,2.17169511668,0.744929470585,127.835236355,5.51248893696,0.016531275946,-0.00341701423165,22.0878217657,1.15269015799,
8,20081211232037,2008-12-11T23:20:37.000000000,2008-12-11T23:53:42.000000000,2.8749992557,1.31692250654,24.2455659132,5.00456142164,0.00342118027048,-0.000634561940967,2.24684410471,0.237776133938,
9,20081215092937,2008-12-15T09:29:37.000000000,2008-12-15T10:30:47.000000000,3.55420970695,0.991660884848,25.7657503499,6.10451199286,0.00134188009626,-0.00626759693958,2.70084199087,0.335547768752,
10,20081215235131,2008-12-15T23:51:31.000000000,2008-12-16T00:32:46.000000000,1.47168556143,1.50799403573,12.3222017027,1.04131060572,0.00877800489959,0.000915049496351,2.4072086094,0.19795708264,
11,20081216112008,2008-12-16T11:20:08.000000000,2008-12-16T15:21:56.000000000,4.0572023585,1.29293706764,73.2604495735,6.44018778402,0.0028396215372,-0.00211888333333,13.459822544,0.75115730107,
12,20081216234852,2008-12-16T23:48:52.000000000,2008-12-17T05:05:55.000000000,1.19041721996,1.02656036522,61.4648290729,2.09151927414,0.0178668254043,0.0,30.6476399148,0.78132837781,
13,20081218000109,2008-12-18T00:01:09.000000000,2008-12-18T13:59:29.000000000,1.68103971413,0.679545377771,117.632093229,4.21028938205,0.0115746949581,-0.00338041109814,14.3000157084,0.835622501861,
14,20081218235904,2008-12-18T23:59:04.000000000,2008-12-19T01:34:00.000000000,3.38064128413,1.66083032967,43.140421889,4.87923382737,-0.000849752792567,-0.00434352702399,6.5716970061,1.05161680171,
15,20090121234401,2009-01-21T23:44:01.000000000,2009-01-22T06:13:19.000000000,4.29383563405,1.55633828311,38.5057118123,5.28267667372,0.00522201819222,-0.00248436097966,3.95055469541,0.423403290954,
